Epoch,Batch,Total_Loss,Loss_Per_Token
14,195,4.691586494445801,4.691586494445801
14,200,4.458268165588379,4.458268165588379
14,205,4.832945823669434,4.832945823669434
14,210,4.513771057128906,4.513771057128906
14,215,4.049633979797363,4.049633979797363
14,220,4.387838363647461,4.387838363647461
14,225,4.35751485824585,4.35751485824585
14,230,4.442629814147949,4.442629814147949
14,235,4.348759174346924,4.348759174346924
14,240,4.24058723449707,4.24058723449707
14,245,4.582457542419434,4.582457542419434
15,0,3.9814095497131348,3.9814095497131348
15,5,4.540583610534668,4.540583610534668
15,10,4.393135070800781,4.393135070800781
15,15,4.255792140960693,4.255792140960693
15,20,4.292625427246094,4.292625427246094
15,25,4.26301908493042,4.26301908493042
15,30,3.960524797439575,3.960524797439575
15,35,4.546910762786865,4.546910762786865
15,40,4.300390243530273,4.300390243530273
15,45,4.578446865081787,4.578446865081787
15,50,4.114157199859619,4.114157199859619
15,55,4.027124404907227,4.027124404907227
15,60,4.208591461181641,4.208591461181641
15,65,4.241617202758789,4.241617202758789
15,70,4.172154903411865,4.172154903411865
15,75,4.1903862953186035,4.1903862953186035
15,80,4.218734264373779,4.218734264373779
15,85,4.081863880157471,4.081863880157471
15,90,4.441360950469971,4.441360950469971
15,95,4.2582573890686035,4.2582573890686035
15,100,4.3707075119018555,4.3707075119018555
15,105,4.289851665496826,4.289851665496826
15,110,4.189379692077637,4.189379692077637
15,115,4.714398384094238,4.714398384094238
15,120,4.534236907958984,4.534236907958984
15,125,4.292061805725098,4.292061805725098
15,130,4.347429275512695,4.347429275512695
15,135,4.4611358642578125,4.4611358642578125
15,140,4.587610244750977,4.587610244750977
15,145,4.374457836151123,4.374457836151123
15,150,4.155284404754639,4.155284404754639
15,155,4.123803615570068,4.123803615570068
15,160,4.108123302459717,4.108123302459717
15,165,4.02091121673584,4.02091121673584
15,170,4.484623432159424,4.484623432159424
15,175,4.278306484222412,4.278306484222412
15,180,4.377691745758057,4.377691745758057
15,185,4.467216491699219,4.467216491699219
15,190,4.7804341316223145,4.7804341316223145
15,195,4.325174331665039,4.325174331665039
15,200,4.563986778259277,4.563986778259277
15,205,4.389128684997559,4.389128684997559
15,210,4.221189975738525,4.221189975738525
15,215,4.275386333465576,4.275386333465576
15,220,4.460694789886475,4.460694789886475
15,225,4.297109127044678,4.297109127044678
15,230,4.317235946655273,4.317235946655273
15,235,4.219969749450684,4.219969749450684
15,240,4.1519317626953125,4.1519317626953125
15,245,4.592898368835449,4.592898368835449
16,0,4.370661735534668,4.370661735534668
16,5,4.024014949798584,4.024014949798584
16,10,4.172014236450195,4.172014236450195
16,15,4.218892574310303,4.218892574310303
16,20,4.059973239898682,4.059973239898682
16,25,3.906179428100586,3.906179428100586
16,30,4.309308052062988,4.309308052062988
16,35,4.283990383148193,4.283990383148193
16,40,4.168323040008545,4.168323040008545
16,45,4.277340888977051,4.277340888977051
16,50,4.101713180541992,4.101713180541992
16,55,4.064560890197754,4.064560890197754
16,60,4.332939147949219,4.332939147949219
16,65,4.342503070831299,4.342503070831299
16,70,4.163750171661377,4.163750171661377
16,75,4.1624369621276855,4.1624369621276855
16,80,4.261809825897217,4.261809825897217
16,85,4.361753940582275,4.361753940582275
16,90,4.097506046295166,4.097506046295166
16,95,4.283298969268799,4.283298969268799
16,100,4.033888339996338,4.033888339996338
16,105,4.301899433135986,4.301899433135986
16,110,4.10320520401001,4.10320520401001
16,115,4.246772289276123,4.246772289276123
16,120,4.461913108825684,4.461913108825684
16,125,4.121340751647949,4.121340751647949
16,130,4.302966117858887,4.302966117858887
16,135,3.9330661296844482,3.9330661296844482
16,140,4.027647972106934,4.027647972106934
16,145,3.9335362911224365,3.9335362911224365
16,150,4.272479057312012,4.272479057312012
16,155,4.272528648376465,4.272528648376465
16,160,4.383517742156982,4.383517742156982
16,165,4.357746601104736,4.357746601104736
16,170,4.630303859710693,4.630303859710693
16,175,4.404092788696289,4.404092788696289
16,180,3.8377280235290527,3.8377280235290527
16,185,3.872708320617676,3.872708320617676
16,190,4.37593412399292,4.37593412399292
16,195,4.164290904998779,4.164290904998779
16,200,4.55417537689209,4.55417537689209
16,205,4.375425338745117,4.375425338745117
16,210,4.416672229766846,4.416672229766846
16,215,4.293228626251221,4.293228626251221
16,220,4.321969032287598,4.321969032287598
16,225,4.255928039550781,4.255928039550781
16,230,4.2783331871032715,4.2783331871032715
16,235,4.213264465332031,4.213264465332031
16,240,4.108853340148926,4.108853340148926
16,245,4.1710076332092285,4.1710076332092285
17,0,4.004828453063965,4.004828453063965
17,5,4.066773891448975,4.066773891448975
17,10,3.9962668418884277,3.9962668418884277
17,15,4.100964546203613,4.100964546203613
17,20,4.014741897583008,4.014741897583008
17,25,4.226473808288574,4.226473808288574
17,30,4.17043924331665,4.17043924331665
17,35,4.1284685134887695,4.1284685134887695
17,40,3.873345136642456,3.873345136642456
17,45,4.108382701873779,4.108382701873779
17,50,4.1748175621032715,4.1748175621032715
17,55,4.0993757247924805,4.0993757247924805
17,60,4.360317230224609,4.360317230224609
17,65,3.9691059589385986,3.9691059589385986
17,70,4.1025824546813965,4.1025824546813965
17,75,4.171351909637451,4.171351909637451
17,80,4.37011194229126,4.37011194229126
17,85,4.111613750457764,4.111613750457764
17,90,4.271632671356201,4.271632671356201
17,95,3.6357016563415527,3.6357016563415527
17,100,4.63250732421875,4.63250732421875
17,105,4.034706115722656,4.034706115722656
17,110,4.370206356048584,4.370206356048584
17,115,4.50488805770874,4.50488805770874
17,120,3.921611785888672,3.921611785888672
17,125,4.216675758361816,4.216675758361816
17,130,4.58302640914917,4.58302640914917
17,135,4.274602890014648,4.274602890014648
17,140,3.889616012573242,3.889616012573242
17,145,4.38823938369751,4.38823938369751
17,150,4.1460394859313965,4.1460394859313965
17,155,4.378657817840576,4.378657817840576
17,160,3.9817845821380615,3.9817845821380615
17,165,3.879030704498291,3.879030704498291
17,170,4.630067348480225,4.630067348480225
17,175,4.020155429840088,4.020155429840088
17,180,3.976633310317993,3.976633310317993
17,185,4.602953910827637,4.602953910827637
17,190,4.41209077835083,4.41209077835083
17,195,4.10914421081543,4.10914421081543
17,200,4.575156211853027,4.575156211853027
17,205,4.2787675857543945,4.2787675857543945
17,210,4.66212797164917,4.66212797164917
17,215,4.326391696929932,4.326391696929932
17,220,4.506434917449951,4.506434917449951
17,225,4.5079545974731445,4.5079545974731445
17,230,4.111148834228516,4.111148834228516
17,235,4.120251655578613,4.120251655578613
17,240,4.467723846435547,4.467723846435547
17,245,4.136496543884277,4.136496543884277
18,0,4.089023113250732,4.089023113250732
18,5,4.236804962158203,4.236804962158203
18,10,4.019169807434082,4.019169807434082
18,15,4.233485221862793,4.233485221862793
18,20,3.963894844055176,3.963894844055176
18,25,4.211963176727295,4.211963176727295
18,30,4.1036529541015625,4.1036529541015625
18,35,4.214824676513672,4.214824676513672
18,40,3.925936698913574,3.925936698913574
18,45,4.355504512786865,4.355504512786865
18,50,3.8739101886749268,3.8739101886749268
18,55,3.9785375595092773,3.9785375595092773
18,60,4.1449360847473145,4.1449360847473145
18,65,3.707932233810425,3.707932233810425
18,70,4.330803871154785,4.330803871154785
18,75,3.8491673469543457,3.8491673469543457
18,80,4.082348346710205,4.082348346710205
18,85,4.260912895202637,4.260912895202637
18,90,3.8897180557250977,3.8897180557250977
18,95,4.033666133880615,4.033666133880615
18,100,4.196831703186035,4.196831703186035
18,105,4.1323137283325195,4.1323137283325195
18,110,4.335953712463379,4.335953712463379
18,115,4.103850841522217,4.103850841522217
18,120,4.084858417510986,4.084858417510986
18,125,4.249081134796143,4.249081134796143
18,130,4.0272979736328125,4.0272979736328125
18,135,4.059389591217041,4.059389591217041
18,140,4.288158893585205,4.288158893585205
18,145,4.315598964691162,4.315598964691162
18,150,4.156005382537842,4.156005382537842
18,155,4.010389804840088,4.010389804840088
18,160,3.793673515319824,3.793673515319824
18,165,4.037337303161621,4.037337303161621
18,170,4.520865440368652,4.520865440368652
18,175,4.208976745605469,4.208976745605469
18,180,4.2104716300964355,4.2104716300964355
18,185,4.280033588409424,4.280033588409424
18,190,3.9396395683288574,3.9396395683288574
18,195,4.387213706970215,4.387213706970215
18,200,4.210668563842773,4.210668563842773
18,205,4.201150894165039,4.201150894165039
18,210,4.124356746673584,4.124356746673584
18,215,4.025546073913574,4.025546073913574
18,220,4.276517391204834,4.276517391204834
18,225,3.981337070465088,3.981337070465088
18,230,4.236400604248047,4.236400604248047
18,235,4.395423412322998,4.395423412322998
18,240,3.9346935749053955,3.9346935749053955
18,245,4.4339680671691895,4.4339680671691895
19,0,4.223443031311035,4.223443031311035
19,5,3.970327377319336,3.970327377319336
19,10,3.9742085933685303,3.9742085933685303
19,15,4.039079189300537,4.039079189300537
19,20,4.088510513305664,4.088510513305664
19,25,4.055069923400879,4.055069923400879
19,30,4.16155481338501,4.16155481338501
19,35,4.203018665313721,4.203018665313721
19,40,3.847731351852417,3.847731351852417
19,45,3.950270414352417,3.950270414352417
19,50,3.8030951023101807,3.8030951023101807
19,55,4.139769077301025,4.139769077301025
19,60,3.9202523231506348,3.9202523231506348
19,65,4.18971586227417,4.18971586227417
19,70,3.4931890964508057,3.4931890964508057
19,75,4.189198017120361,4.189198017120361
19,80,4.138671398162842,4.138671398162842
19,85,4.194360733032227,4.194360733032227
19,90,3.8637921810150146,3.8637921810150146
19,95,3.656360387802124,3.656360387802124
19,100,4.154948711395264,4.154948711395264
19,105,4.194127082824707,4.194127082824707
19,110,4.2098774909973145,4.2098774909973145
19,115,4.134923934936523,4.134923934936523
19,120,4.292844295501709,4.292844295501709
19,125,3.938277244567871,3.938277244567871
19,130,4.294676303863525,4.294676303863525
19,135,3.9714412689208984,3.9714412689208984
19,140,4.100117206573486,4.100117206573486
19,145,3.7612876892089844,3.7612876892089844
19,150,4.3595662117004395,4.3595662117004395
19,155,4.285477161407471,4.285477161407471
19,160,3.8918325901031494,3.8918325901031494
19,165,3.8498783111572266,3.8498783111572266
19,170,4.224939346313477,4.224939346313477
19,175,4.223255634307861,4.223255634307861
19,180,4.4195709228515625,4.4195709228515625
19,185,4.326345920562744,4.326345920562744
19,190,3.913947105407715,3.913947105407715
19,195,4.108517169952393,4.108517169952393
19,200,4.102459907531738,4.102459907531738
19,205,4.227437496185303,4.227437496185303
19,210,4.490839958190918,4.490839958190918
19,215,3.641165256500244,3.641165256500244
19,220,4.101759433746338,4.101759433746338
19,225,4.235090255737305,4.235090255737305
19,230,4.190821647644043,4.190821647644043
19,235,4.052937984466553,4.052937984466553
19,240,4.3432230949401855,4.3432230949401855
19,245,3.805786609649658,3.805786609649658
20,0,3.6367533206939697,3.6367533206939697
20,5,4.214609146118164,4.214609146118164
20,10,3.9598240852355957,3.9598240852355957
20,15,3.96284556388855,3.96284556388855
20,20,3.9448647499084473,3.9448647499084473
20,25,4.055997848510742,4.055997848510742
20,30,3.8354313373565674,3.8354313373565674
20,35,4.109366416931152,4.109366416931152
20,40,3.8553214073181152,3.8553214073181152
20,45,4.09997034072876,4.09997034072876
20,50,3.9920542240142822,3.9920542240142822
20,55,3.9139888286590576,3.9139888286590576
20,60,3.8757455348968506,3.8757455348968506
20,65,3.8866305351257324,3.8866305351257324
20,70,3.9361953735351562,3.9361953735351562
20,75,3.7366111278533936,3.7366111278533936
20,80,3.7523112297058105,3.7523112297058105
20,85,3.956401824951172,3.956401824951172
20,90,3.7950122356414795,3.7950122356414795
20,95,4.104131698608398,4.104131698608398
20,100,4.196012020111084,4.196012020111084
20,105,4.435790061950684,4.435790061950684
20,110,3.86906361579895,3.86906361579895
20,115,3.997199058532715,3.997199058532715
20,120,3.9772636890411377,3.9772636890411377
20,125,4.641580581665039,4.641580581665039
20,130,3.937455892562866,3.937455892562866
20,135,4.283343315124512,4.283343315124512
20,140,4.056042194366455,4.056042194366455
20,145,4.186612606048584,4.186612606048584
20,150,4.417928695678711,4.417928695678711
20,155,4.218776226043701,4.218776226043701
20,160,4.043371677398682,4.043371677398682
20,165,4.2458600997924805,4.2458600997924805
20,170,4.168023586273193,4.168023586273193
20,175,3.7142043113708496,3.7142043113708496
20,180,3.8194897174835205,3.8194897174835205
20,185,4.043259620666504,4.043259620666504
20,190,4.152853965759277,4.152853965759277
20,195,4.520520210266113,4.520520210266113
20,200,4.037423133850098,4.037423133850098
20,205,4.499876022338867,4.499876022338867
20,210,4.088158130645752,4.088158130645752
20,215,3.9605376720428467,3.9605376720428467
20,220,4.252782821655273,4.252782821655273
20,225,4.074258804321289,4.074258804321289
20,230,3.982001781463623,3.982001781463623
20,235,4.273228168487549,4.273228168487549
20,240,4.302358150482178,4.302358150482178
20,245,4.209325790405273,4.209325790405273
